Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
11/16/2017,14878300000000.00,5650940000000.00,20529200000000.00,1,2018,1,2017,4,11,16
11/15/2017,14860500000000.00,5646840000000.00,20507300000000.00,1,2018,1,2017,4,11,15
11/14/2017,14845600000000.00,5658000000000.00,20503600000000.00,1,2018,1,2017,4,11,14
11/13/2017,14845400000000.00,5652480000000.00,20497900000000.00,1,2018,1,2017,4,11,13
11/10/2017,14844800000000.00,5622530000000.00,20467400000000.00,1,2018,1,2017,4,11,10
11/9/2017,14845000000000.00,5651130000000.00,20496100000000.00,1,2018,1,2017,4,11,9
11/8/2017,14823100000000.00,5648910000000.00,20472100000000.00,1,2018,1,2017,4,11,8
11/7/2017,14823000000000.00,5659210000000.00,20482300000000.00,1,2018,1,2017,4,11,7
11/6/2017,14822200000000.00,5652680000000.00,20474900000000.00,1,2018,1,2017,4,11,6
11/3/2017,14821600000000.00,5647430000000.00,20469000000000.00,1,2018,1,2017,4,11,3
11/2/2017,14821600000000.00,5663310000000.00,20484900000000.00,1,2018,1,2017,4,11,2
11/1/2017,14799800000000.00,5653440000000.00,20453300000000.00,1,2018,1,2017,4,11,1
10/31/2017,14751400000000.00,5691030000000.00,20442500000000.00,1,2018,1,2017,4,10,31
10/30/2017,14772100000000.00,5681260000000.00,20453400000000.00,1,2018,1,2017,4,10,30
10/27/2017,14771800000000.00,5682380000000.00,20454100000000.00,1,2018,1,2017,4,10,27
10/26/2017,14770800000000.00,5682440000000.00,20453200000000.00,1,2018,1,2017,4,10,26
10/25/2017,14752400000000.00,5687280000000.00,20439700000000.00,1,2018,1,2017,4,10,25
10/24/2017,14752200000000.00,5691230000000.00,20443500000000.00,1,2018,1,2017,4,10,24
10/23/2017,14751800000000.00,5683800000000.00,20435600000000.00,1,2018,1,2017,4,10,23
10/20/2017,14751500000000.00,5680490000000.00,20432000000000.00,1,2018,1,2017,4,10,20
10/19/2017,14751500000000.00,5681930000000.00,20433400000000.00,1,2018,1,2017,4,10,19
10/18/2017,14739700000000.00,5683670000000.00,20423400000000.00,1,2018,1,2017,4,10,18
10/17/2017,14739600000000.00,5693830000000.00,20433400000000.00,1,2018,1,2017,4,10,17
10/16/2017,14739200000000.00,5683730000000.00,20423000000000.00,1,2018,1,2017,4,10,16
10/13/2017,14709000000000.00,5675190000000.00,20384200000000.00,1,2018,1,2017,4,10,13
10/12/2017,14709200000000.00,5673020000000.00,20382200000000.00,1,2018,1,2017,4,10,12
10/11/2017,14703200000000.00,5672260000000.00,20375500000000.00,1,2018,1,2017,4,10,11
10/10/2017,14702500000000.00,5680660000000.00,20383200000000.00,1,2018,1,2017,4,10,10
10/6/2017,14702100000000.00,5671180000000.00,20373200000000.00,1,2018,1,2017,4,10,6
10/5/2017,14699900000000.00,5671290000000.00,20371200000000.00,1,2018,1,2017,4,10,5
10/4/2017,14678600000000.00,5668030000000.00,20346600000000.00,1,2018,1,2017,4,10,4
10/3/2017,14678600000000.00,5665150000000.00,20343800000000.00,1,2018,1,2017,4,10,3
10/2/2017,14679500000000.00,5668310000000.00,20347800000000.00,1,2018,1,2017,4,10,2
9/29/2017,14673400000000.00,5571470000000.00,20244900000000.00,1,2017,4,2017,3,9,29
9/28/2017,14649200000000.00,5554470000000.00,20203700000000.00,1,2017,4,2017,3,9,28
9/27/2017,14632300000000.00,5556650000000.00,20188900000000.00,1,2017,4,2017,3,9,27
9/26/2017,14632500000000.00,5568250000000.00,20200700000000.00,1,2017,4,2017,3,9,26
9/25/2017,14630100000000.00,5560120000000.00,20190200000000.00,1,2017,4,2017,3,9,25
9/22/2017,14630300000000.00,5551650000000.00,20182000000000.00,1,2017,4,2017,3,9,22
9/21/2017,14628400000000.00,5551390000000.00,20179800000000.00,1,2017,4,2017,3,9,21
9/20/2017,14615100000000.00,5549680000000.00,20164800000000.00,1,2017,4,2017,3,9,20
9/19/2017,14613400000000.00,5559770000000.00,20173200000000.00,1,2017,4,2017,3,9,19
9/18/2017,14611800000000.00,5548590000000.00,20160400000000.00,1,2017,4,2017,3,9,18
9/15/2017,14611000000000.00,5542530000000.00,20153600000000.00,1,2017,4,2017,3,9,15
9/14/2017,14627300000000.00,5538210000000.00,20165500000000.00,1,2017,4,2017,3,9,14
9/13/2017,14624300000000.00,5535690000000.00,20160000000000.00,1,2017,4,2017,3,9,13
9/12/2017,14624400000000.00,5549070000000.00,20173500000000.00,1,2017,4,2017,3,9,12
9/11/2017,14624200000000.00,5541450000000.00,20165700000000.00,1,2017,4,2017,3,9,11
9/8/2017,14622700000000.00,5539520000000.00,20162200000000.00,1,2017,4,2017,3,9,8
9/7/2017,14410100000000.00,5434510000000.00,19844600000000.00,1,2017,4,2017,3,9,7
9/6/2017,14411300000000.00,5433030000000.00,19844300000000.00,1,2017,4,2017,3,9,6
9/5/2017,14418700000000.00,5425700000000.00,19844400000000.00,1,2017,4,2017,3,9,5
9/1/2017,14428300000000.00,5416370000000.00,19844600000000.00,1,2017,4,2017,3,9,1
8/31/2017,14381600000000.00,5462970000000.00,19844500000000.00,1,2017,4,2017,3,8,31
8/30/2017,14393300000000.00,5451490000000.00,19844800000000.00,1,2017,4,2017,3,8,30
8/29/2017,14388600000000.00,5456240000000.00,19844800000000.00,1,2017,4,2017,3,8,29
8/28/2017,14394400000000.00,5450480000000.00,19844900000000.00,1,2017,4,2017,3,8,28
8/25/2017,14397500000000.00,5447570000000.00,19845000000000.00,1,2017,4,2017,3,8,25
8/24/2017,14398800000000.00,5446330000000.00,19845100000000.00,1,2017,4,2017,3,8,24
8/23/2017,14396500000000.00,5448390000000.00,19844800000000.00,1,2017,4,2017,3,8,23
8/22/2017,14385400000000.00,5459530000000.00,19844900000000.00,1,2017,4,2017,3,8,22
8/21/2017,14391200000000.00,5453750000000.00,19845000000000.00,1,2017,4,2017,3,8,21
8/18/2017,14394300000000.00,5450860000000.00,19845100000000.00,1,2017,4,2017,3,8,18
8/17/2017,14393900000000.00,5451260000000.00,19845200000000.00,1,2017,4,2017,3,8,17
8/16/2017,14398800000000.00,5445900000000.00,19844700000000.00,1,2017,4,2017,3,8,16
8/15/2017,14387600000000.00,5457120000000.00,19844700000000.00,1,2017,4,2017,3,8,15
8/14/2017,14397800000000.00,5447000000000.00,19844800000000.00,1,2017,4,2017,3,8,14
8/11/2017,14401000000000.00,5443960000000.00,19845000000000.00,1,2017,4,2017,3,8,11
8/10/2017,14398600000000.00,5446470000000.00,19845000000000.00,1,2017,4,2017,3,8,10
8/9/2017,14400000000000.00,5444790000000.00,19844700000000.00,1,2017,4,2017,3,8,9
8/8/2017,14385900000000.00,5458930000000.00,19844800000000.00,1,2017,4,2017,3,8,8
8/7/2017,14394000000000.00,5450840000000.00,19844900000000.00,1,2017,4,2017,3,8,7
8/4/2017,14397100000000.00,5447960000000.00,19845000000000.00,1,2017,4,2017,3,8,4
8/3/2017,14398500000000.00,5446600000000.00,19845100000000.00,1,2017,4,2017,3,8,3
8/2/2017,14385600000000.00,5459200000000.00,19844800000000.00,1,2017,4,2017,3,8,2
8/1/2017,14393400000000.00,5451420000000.00,19844900000000.00,1,2017,4,2017,3,8,1
7/31/2017,14360900000000.00,5483960000000.00,19844900000000.00,1,2017,4,2017,3,7,31
7/28/2017,14375400000000.00,5469510000000.00,19844900000000.00,1,2017,4,2017,3,7,28
7/27/2017,14358400000000.00,5486550000000.00,19844900000000.00,1,2017,4,2017,3,7,27
7/26/2017,14355700000000.00,5488970000000.00,19844700000000.00,1,2017,4,2017,3,7,26
7/25/2017,14345400000000.00,5499270000000.00,19844700000000.00,1,2017,4,2017,3,7,25
7/24/2017,14355000000000.00,5489810000000.00,19844800000000.00,1,2017,4,2017,3,7,24
7/21/2017,14357100000000.00,5487790000000.00,19844900000000.00,1,2017,4,2017,3,7,21
7/20/2017,14357700000000.00,5487300000000.00,19845000000000.00,1,2017,4,2017,3,7,20
7/19/2017,14360500000000.00,5483970000000.00,19844500000000.00,1,2017,4,2017,3,7,19
7/18/2017,14347300000000.00,5497260000000.00,19844500000000.00,1,2017,4,2017,3,7,18
7/17/2017,14358900000000.00,5485670000000.00,19844600000000.00,1,2017,4,2017,3,7,17
7/14/2017,14364400000000.00,5480310000000.00,19844700000000.00,1,2017,4,2017,3,7,14
7/13/2017,14363400000000.00,5481320000000.00,19844800000000.00,1,2017,4,2017,3,7,13
7/12/2017,14364900000000.00,5479610000000.00,19844500000000.00,1,2017,4,2017,3,7,12
7/11/2017,14352300000000.00,5492290000000.00,19844500000000.00,1,2017,4,2017,3,7,11
7/10/2017,14358800000000.00,5485800000000.00,19844600000000.00,1,2017,4,2017,3,7,10
7/7/2017,14360000000000.00,5484780000000.00,19844700000000.00,1,2017,4,2017,3,7,7
7/6/2017,14362800000000.00,5481990000000.00,19844800000000.00,1,2017,4,2017,3,7,6
7/5/2017,14363300000000.00,5481200000000.00,19844500000000.00,1,2017,4,2017,3,7,5
7/3/2017,14377700000000.00,5466890000000.00,19844600000000.00,1,2017,4,2017,3,7,3
6/30/2017,14366200000000.00,5478370000000.00,19844600000000.00,1,2017,3,2017,2,6,30
6/29/2017,14307900000000.00,5538440000000.00,19846300000000.00,1,2017,3,2017,2,6,29
6/28/2017,14306900000000.00,5539210000000.00,19846100000000.00,1,2017,3,2017,2,6,28
6/27/2017,14292000000000.00,5554090000000.00,19846100000000.00,1,2017,3,2017,2,6,27
6/26/2017,14297100000000.00,5549090000000.00,19846200000000.00,1,2017,3,2017,2,6,26
6/23/2017,14306100000000.00,5540260000000.00,19846300000000.00,1,2017,3,2017,2,6,23
6/22/2017,14306600000000.00,5539750000000.00,19846400000000.00,1,2017,3,2017,2,6,22
6/21/2017,14307300000000.00,5538530000000.00,19845900000000.00,1,2017,3,2017,2,6,21
6/20/2017,14296900000000.00,5549000000000.00,19845900000000.00,1,2017,3,2017,2,6,20
6/19/2017,14305300000000.00,5540660000000.00,19846000000000.00,1,2017,3,2017,2,6,19
6/16/2017,14313400000000.00,5532670000000.00,19846100000000.00,1,2017,3,2017,2,6,16
6/15/2017,14315000000000.00,5531170000000.00,19846200000000.00,1,2017,3,2017,2,6,15
6/14/2017,14322600000000.00,5523340000000.00,19845900000000.00,1,2017,3,2017,2,6,14
6/13/2017,14310200000000.00,5535780000000.00,19845900000000.00,1,2017,3,2017,2,6,13
6/12/2017,14317100000000.00,5528850000000.00,19846000000000.00,1,2017,3,2017,2,6,12
6/9/2017,14318600000000.00,5527520000000.00,19846100000000.00,1,2017,3,2017,2,6,9
6/8/2017,14319200000000.00,5527030000000.00,19846200000000.00,1,2017,3,2017,2,6,8
6/7/2017,14329800000000.00,5516140000000.00,19845900000000.00,1,2017,3,2017,2,6,7
6/6/2017,14329400000000.00,5516610000000.00,19846000000000.00,1,2017,3,2017,2,6,6
6/5/2017,14337200000000.00,5508770000000.00,19846000000000.00,1,2017,3,2017,2,6,5
6/2/2017,14342800000000.00,5503370000000.00,19846200000000.00,1,2017,3,2017,2,6,2
6/1/2017,14328600000000.00,5517590000000.00,19846200000000.00,1,2017,3,2017,2,6,1
5/31/2017,14299000000000.00,5546970000000.00,19845900000000.00,1,2017,3,2017,2,5,31
5/30/2017,14312800000000.00,5533400000000.00,19846200000000.00,1,2017,3,2017,2,5,30
5/26/2017,14311700000000.00,5534710000000.00,19846400000000.00,1,2017,3,2017,2,5,26
5/25/2017,14310700000000.00,5535710000000.00,19846400000000.00,1,2017,3,2017,2,5,25
5/24/2017,14310500000000.00,5535490000000.00,19845900000000.00,1,2017,3,2017,2,5,24
5/23/2017,14301900000000.00,5544090000000.00,19846000000000.00,1,2017,3,2017,2,5,23
5/22/2017,14309100000000.00,5536920000000.00,19846000000000.00,1,2017,3,2017,2,5,22
5/19/2017,14313200000000.00,5533000000000.00,19846200000000.00,1,2017,3,2017,2,5,19
5/18/2017,14311300000000.00,5534920000000.00,19846200000000.00,1,2017,3,2017,2,5,18
5/17/2017,14309200000000.00,5536790000000.00,19846000000000.00,1,2017,3,2017,2,5,17
5/16/2017,14300700000000.00,5545310000000.00,19846000000000.00,1,2017,3,2017,2,5,16
5/15/2017,14307000000000.00,5539090000000.00,19846100000000.00,1,2017,3,2017,2,5,15
5/12/2017,14310500000000.00,5535650000000.00,19846200000000.00,1,2017,3,2017,2,5,12
5/11/2017,14311000000000.00,5535260000000.00,19846200000000.00,1,2017,3,2017,2,5,11
5/10/2017,14312900000000.00,5533080000000.00,19846000000000.00,1,2017,3,2017,2,5,10
5/9/2017,14299400000000.00,5546590000000.00,19846000000000.00,1,2017,3,2017,2,5,9
5/8/2017,14305100000000.00,5541010000000.00,19846100000000.00,1,2017,3,2017,2,5,8
5/5/2017,14311400000000.00,5534820000000.00,19846200000000.00,1,2017,3,2017,2,5,5
5/4/2017,14311600000000.00,5534600000000.00,19846200000000.00,1,2017,3,2017,2,5,4
5/3/2017,14318600000000.00,5527410000000.00,19846000000000.00,1,2017,3,2017,2,5,3
5/2/2017,14305300000000.00,5540760000000.00,19846000000000.00,1,2017,3,2017,2,5,2
5/1/2017,14323300000000.00,5522800000000.00,19846100000000.00,1,2017,3,2017,2,5,1
4/28/2017,14293300000000.00,5552780000000.00,19846100000000.00,1,2017,3,2017,2,4,28
4/27/2017,14298000000000.00,5548510000000.00,19846500000000.00,1,2017,3,2017,2,4,27
4/26/2017,14302200000000.00,5543840000000.00,19846000000000.00,1,2017,3,2017,2,4,26
4/25/2017,14294100000000.00,5551940000000.00,19846100000000.00,1,2017,3,2017,2,4,25
4/24/2017,14304700000000.00,5541400000000.00,19846100000000.00,1,2017,3,2017,2,4,24
4/21/2017,14316400000000.00,5529800000000.00,19846300000000.00,1,2017,3,2017,2,4,21
4/20/2017,14319500000000.00,5526780000000.00,19846300000000.00,1,2017,3,2017,2,4,20
4/19/2017,14323600000000.00,5522440000000.00,19846100000000.00,1,2017,3,2017,2,4,19
4/18/2017,14324000000000.00,5522060000000.00,19846100000000.00,1,2017,3,2017,2,4,18
4/17/2017,14330800000000.00,5515380000000.00,19846100000000.00,1,2017,3,2017,2,4,17
4/14/2017,14352100000000.00,5494170000000.00,19846300000000.00,1,2017,3,2017,2,4,14
4/13/2017,14353000000000.00,5493290000000.00,19846300000000.00,1,2017,3,2017,2,4,13
4/12/2017,14355700000000.00,5490420000000.00,19846100000000.00,1,2017,3,2017,2,4,12
4/11/2017,14343800000000.00,5502280000000.00,19846100000000.00,1,2017,3,2017,2,4,11
4/10/2017,14351500000000.00,5494690000000.00,19846200000000.00,1,2017,3,2017,2,4,10
4/7/2017,14358400000000.00,5487910000000.00,19846300000000.00,1,2017,3,2017,2,4,7
4/6/2017,14357800000000.00,5488500000000.00,19846300000000.00,1,2017,3,2017,2,4,6
4/5/2017,14362400000000.00,5483710000000.00,19846100000000.00,1,2017,3,2017,2,4,5
4/4/2017,14362500000000.00,5483680000000.00,19846100000000.00,1,2017,3,2017,2,4,4
4/3/2017,14379400000000.00,5467010000000.00,19846400000000.00,1,2017,3,2017,2,4,3
3/31/2017,14369700000000.00,5476740000000.00,19846400000000.00,1,2017,2,2017,1,3,31
3/30/2017,14348500000000.00,5497750000000.00,19846300000000.00,1,2017,2,2017,1,3,30
3/29/2017,14349700000000.00,5496090000000.00,19845800000000.00,1,2017,2,2017,1,3,29
3/28/2017,14347300000000.00,5498560000000.00,19845900000000.00,1,2017,2,2017,1,3,28
3/27/2017,14353400000000.00,5492540000000.00,19845900000000.00,1,2017,2,2017,1,3,27
3/24/2017,14360500000000.00,5485550000000.00,19846000000000.00,1,2017,2,2017,1,3,24
3/23/2017,14359300000000.00,5486700000000.00,19846000000000.00,1,2017,2,2017,1,3,23
3/22/2017,14362900000000.00,5482940000000.00,19845800000000.00,1,2017,2,2017,1,3,22
3/21/2017,14349900000000.00,5495940000000.00,19845900000000.00,1,2017,2,2017,1,3,21
3/20/2017,14355200000000.00,5490730000000.00,19845900000000.00,1,2017,2,2017,1,3,20
3/17/2017,14357100000000.00,5488910000000.00,19846000000000.00,1,2017,2,2017,1,3,17
3/16/2017,14363700000000.00,5482370000000.00,19846000000000.00,1,2017,2,2017,1,3,16
3/15/2017,14340700000000.00,5505100000000.00,19845800000000.00,1,2017,2,2017,1,3,15
3/14/2017,14384800000000.00,5517830000000.00,19902600000000.00,1,2017,2,2017,1,3,14
3/13/2017,14349600000000.00,5508400000000.00,19858000000000.00,1,2017,2,2017,1,3,13
3/10/2017,14349100000000.00,5504490000000.00,19853600000000.00,1,2017,2,2017,1,3,10
3/9/2017,14349800000000.00,5505890000000.00,19855700000000.00,1,2017,2,2017,1,3,9
3/8/2017,14374900000000.00,5504250000000.00,19879100000000.00,1,2017,2,2017,1,3,8
3/7/2017,14374100000000.00,5515720000000.00,19889900000000.00,1,2017,2,2017,1,3,7
3/6/2017,14373700000000.00,5509360000000.00,19883000000000.00,1,2017,2,2017,1,3,6
3/3/2017,14373200000000.00,5505250000000.00,19878500000000.00,1,2017,2,2017,1,3,3
3/2/2017,14373500000000.00,5521500000000.00,19895000000000.00,1,2017,2,2017,1,3,2
3/1/2017,14408400000000.00,5512060000000.00,19920400000000.00,1,2017,2,2017,1,3,1
2/28/2017,14411400000000.00,5548210000000.00,19959600000000.00,1,2017,2,2017,1,2,28
2/27/2017,14396800000000.00,5534440000000.00,19931200000000.00,1,2017,2,2017,1,2,27
2/24/2017,14396800000000.00,5533340000000.00,19930100000000.00,1,2017,2,2017,1,2,24
2/23/2017,14384100000000.00,5529820000000.00,19913900000000.00,1,2017,2,2017,1,2,23
2/22/2017,14404700000000.00,5531160000000.00,19935900000000.00,1,2017,2,2017,1,2,22
2/21/2017,14403600000000.00,5531710000000.00,19935300000000.00,1,2017,2,2017,1,2,21
2/17/2017,14403400000000.00,5529090000000.00,19932500000000.00,1,2017,2,2017,1,2,17
2/16/2017,14403400000000.00,5523190000000.00,19926600000000.00,1,2017,2,2017,1,2,16
2/15/2017,14417300000000.00,5520030000000.00,19937400000000.00,1,2017,2,2017,1,2,15
2/14/2017,14404000000000.00,5528670000000.00,19932700000000.00,1,2017,2,2017,1,2,14
2/13/2017,14402500000000.00,5521760000000.00,19924200000000.00,1,2017,2,2017,1,2,13
2/10/2017,14402500000000.00,5518540000000.00,19921100000000.00,1,2017,2,2017,1,2,10
2/9/2017,14402400000000.00,5519910000000.00,19922300000000.00,1,2017,2,2017,1,2,9
2/8/2017,14366100000000.00,5518540000000.00,19884600000000.00,1,2017,2,2017,1,2,8
2/7/2017,14365400000000.00,5530400000000.00,19895800000000.00,1,2017,2,2017,1,2,7
2/6/2017,14365300000000.00,5525070000000.00,19890300000000.00,1,2017,2,2017,1,2,6
2/3/2017,14365200000000.00,5520660000000.00,19885900000000.00,1,2017,2,2017,1,2,3
2/2/2017,14366100000000.00,5536700000000.00,19902800000000.00,1,2017,2,2017,1,2,2
2/1/2017,14376000000000.00,5524020000000.00,19900000000000.00,1,2017,2,2017,1,2,1
1/31/2017,14376100000000.00,5561120000000.00,19937300000000.00,1,2017,2,2017,1,1,31
1/30/2017,14387100000000.00,5552690000000.00,19939800000000.00,1,2017,2,2017,1,1,30
1/27/2017,14387300000000.00,5551750000000.00,19939000000000.00,1,2017,2,2017,1,1,27
1/26/2017,14387200000000.00,5552710000000.00,19939900000000.00,1,2017,2,2017,1,1,26
1/25/2017,14403800000000.00,5546770000000.00,19950600000000.00,1,2017,2,2017,1,1,25
1/24/2017,14403600000000.00,5554540000000.00,19958100000000.00,1,2017,2,2017,1,1,24
1/23/2017,14403400000000.00,5546330000000.00,19949700000000.00,1,2017,2,2017,1,1,23
1/20/2017,14403700000000.00,5543600000000.00,19947300000000.00,1,2017,2,2017,1,1,20
1/19/2017,14403800000000.00,5540660000000.00,19944400000000.00,1,2017,2,2017,1,1,19
1/18/2017,14423900000000.00,5537530000000.00,19961500000000.00,1,2017,2,2017,1,1,18
1/17/2017,14423600000000.00,5536400000000.00,19960000000000.00,1,2017,2,2017,1,1,17
1/13/2017,14416500000000.00,5524090000000.00,19940600000000.00,1,2017,2,2017,1,1,13
1/12/2017,14416900000000.00,5524910000000.00,19941800000000.00,1,2017,2,2017,1,1,12
1/11/2017,14428200000000.00,5523520000000.00,19951800000000.00,1,2017,2,2017,1,1,11
1/10/2017,14428300000000.00,5535970000000.00,19964300000000.00,1,2017,2,2017,1,1,10
1/9/2017,14428000000000.00,5527340000000.00,19955300000000.00,1,2017,2,2017,1,1,9
1/6/2017,14427900000000.00,5524900000000.00,19952800000000.00,1,2017,2,2017,1,1,6
1/5/2017,14428000000000.00,5520430000000.00,19948500000000.00,1,2017,2,2017,1,1,5
1/4/2017,14434200000000.00,5518230000000.00,19952400000000.00,1,2017,2,2017,1,1,4
1/3/2017,14433900000000.00,5501160000000.00,19935000000000.00,1,2017,2,2017,1,1,3
12/30/2016,14434800000000.00,5541990000000.00,19976800000000.00,1,2017,1,2016,4,12,30
12/29/2016,14407600000000.00,5471560000000.00,19879200000000.00,1,2017,1,2016,4,12,29
12/28/2016,14405900000000.00,5473540000000.00,19879400000000.00,1,2017,1,2016,4,12,28
12/27/2016,14406500000000.00,5484230000000.00,19890700000000.00,1,2017,1,2016,4,12,27
12/23/2016,14407000000000.00,5480210000000.00,19887200000000.00,1,2017,1,2016,4,12,23
12/22/2016,14406900000000.00,5470560000000.00,19877400000000.00,1,2017,1,2016,4,12,22
12/21/2016,14410300000000.00,5468000000000.00,19878300000000.00,1,2017,1,2016,4,12,21
12/20/2016,14409700000000.00,5479890000000.00,19889600000000.00,1,2017,1,2016,4,12,20
12/19/2016,14409300000000.00,5473410000000.00,19882700000000.00,1,2017,1,2016,4,12,19
12/16/2016,14409800000000.00,5466280000000.00,19876000000000.00,1,2017,1,2016,4,12,16
12/15/2016,14410000000000.00,5465360000000.00,19875300000000.00,1,2017,1,2016,4,12,15
12/14/2016,14408100000000.00,5463370000000.00,19871500000000.00,1,2017,1,2016,4,12,14
12/13/2016,14407800000000.00,5476480000000.00,19884300000000.00,1,2017,1,2016,4,12,13
